tracking_id	Day0_1_0	Day0_2_0	Day2_1_0	Day2_2_0	Day5_1_0	Day5_2_0	Day14_1_0	Day14_2_0	Fetal_27195_0	Fetal_27197_0
ENSG00000197506	0	0.00678638	0	0.00713875	0.0950256	0.0464039	0.14592	0.34838	1.16334	0.542002
ENSG00000197520	0.0874619	0.0856503	0	0.0301141	0	0	0	0	0.0326539	0.030298
ENSG00000197530	28.5732	27.1907	37.9981	39.2518	29.6619	29.418	41.3722	42.6191	37.5245	36.5621
ENSG00000197532	0	0	0	0	0	0	0	0	0	0
ENSG00000197535	7.76242	5.74473	4.23065	3.71941	5.0072	4.22037	7.15801	4.92586	7.11722	6.81864
ENSG00000197536	0.585043	0.373652	0.117192	0	0.520689	0.150092	1.67088	1.71082	4.83923	7.10407
ENSG00000197540	0.0418527	0.190392	7.11838	12.7438	0.550451	0.733995	0.049507	0	0.0963375	0.0583542
ENSG00000197548	11.0468	13.5184	18.744	22.9605	18.1519	18.9069	15.0782	14.3917	17.2431	17.1926
ENSG00000197555	51.8117	45.4017	52.5032	39.1554	30.5629	26.2765	21.6454	19.7522	87.0961	50.3064
ENSG00000197557	1.59042	1.96692	5.28813	4.21235	3.30497	2.84678	5.8938	7.25668	3.78971	2.4678
ENSG00000197558	0.0770112	0.0811795	0.303124	0.258822	1.30886	1.66981	1.69944	1.00395	1.07439	2.15567
ENSG00000197561	0	0	0	0	0	0	0	0	0.173524	0.139542
ENSG00000197562	9.5093	8.72869	9.03234	10.5771	12.1609	11.6662	12.0417	13.4427	8.331	10.0707
ENSG00000197563	18.3347	19.1958	19.7327	19.8243	21.337	18.1574	22.4523	24.1597	17.9131	16.7529
ENSG00000197565	8.99349	5.87579	28.6942	42.8988	156.462	208.483	70.6353	50.6208	16.4588	14.3666
ENSG00000197566	1.95084	1.53876	1.7452	1.65216	2.89983	2.08618	5.84225	4.10211	6.31481	5.29451
ENSG00000197568	7.65276	4.54995	9.8426	10.115	6.7976	5.48302	7.50547	6.58195	2.10522	2.10555
ENSG00000197576	0	0	0.0306071	0	0	0	0	0	0.322184	2.79292
ENSG00000197579	17.1274	21.8601	14.5431	16.9338	15.215	15.237	12.9651	13.0439	9.71917	8.27509
ENSG00000197580	0.44805	0.104077	0.283346	0.566941	0.768207	0.435864	14.4426	8.74283	23.3056	15.0185
ENSG00000197584	0.0740917	0.120274	0.467011	0.155637	0.104203	0.0370506	0.0780842	0.378914	5.60877	5.51519
ENSG00000197586	23.7074	27.9123	24.1928	23.8984	26.8567	26.0822	37.2758	48.0259	47.524	39.1824
ENSG00000197587	0	0.0226732	0.235045	0.51024	1.54173	6.78356	0	0	0	0.0160361
ENSG00000197591	0	0	0	0	0	0	0	0	0	0
ENSG00000197594	21.5606	21.5542	22.701	34.3925	7.3218	7.41755	1.119	1.67293	6.88738	9.26039
ENSG00000197599	0.381014	0.141884	0.215693	0.452068	0.644495	0.232927	0.297934	0.432787	0.400661	1.03905
ENSG00000197601	29.2062	31.2258	27.7305	28.3157	22.4613	29.2174	17.8092	20.4275	27.7251	33.2179
ENSG00000197603	3.25129	3.65839	9.22969	8.70657	14.2199	15.5475	7.14113	7.5493	14.2716	16.1167
ENSG00000197608	7.45146	8.38843	14.4053	18.4435	13.7446	17.3419	4.64419	5.04507	7.91393	10.6715
ENSG00000197614	0.148094	0.126404	0.130392	0	0.0319574	0	0.593164	0	0.402945	1.66684
ENSG00000197616	0.160787	0.088513	0.203787	0.0367026	31.2432	70.874	2329.71	2417.23	556.718	538.956
ENSG00000197619	7.13269	6.08684	16.1484	16.4177	19.3778	22.0148	6.30318	7.47492	6.44989	5.76508
ENSG00000197620	2.28619	1.8971	2.39343	3.71679	2.57563	1.83412	7.5976	8.98245	5.87032	4.30695
ENSG00000197622	43.1115	48.9451	28.2733	31.2756	37.6668	37.5397	32.1805	34.2429	29.8228	33.4194
ENSG00000197629	0	0	0	0	0	0.00629394	0	0	1.56628	1.72869
ENSG00000197632	0	0	0	0	0.0806104	0.0464473	0.186584	0.0398575	0.395219	0.0655558
ENSG00000197635	0.979672	1.06233	0.75283	0.885237	0.221281	0.176879	1.33749	0.242321	1.41259	1.62176
ENSG00000197641	0	0	0	0	0	0	0	0	0	0
ENSG00000197646	0	0	0	0	0.0106956	0	0	0	0.112928	0.227678
ENSG00000197647	1.37776	0.710951	5.06368	3.16531	4.46375	3.25877	4.84522	7.31819	4.41233	4.47182
ENSG00000197651	0	0	0	0	0	0	0	0	0	0
ENSG00000197653	0.0254752	0.0478155	0.094586	0.119823	0.732607	0.422388	0.427761	0.54982	0.0918913	0.216181
ENSG00000197658	0	0	0	0	0	0	0	0	0	0
ENSG00000197683	0	0	0	0	0	0	0	0	0	0
ENSG00000197694	49.1679	41.3885	41.6773	37.1811	50.8133	59.3277	88.7666	86.2361	158.816	167.906
ENSG00000197696	8.01918	7.76943	6.33852	6.09682	3.9605	3.24552	2.85265	2.67961	1.95081	1.85799
ENSG00000197702	4.14637	5.9372	6.74495	7.09643	10.6085	9.13605	25.5639	27.0758	33.5058	34.91
ENSG00000197705	1.47821	1.02709	0.693431	1.02632	1.99386	1.64931	15.2105	23.2549	0.0812763	0.0849513
ENSG00000197706	0	0	0	0	0	0	0	0	0	0
ENSG00000197712	8.33122	8.97659	14.3613	12.2472	22.1731	20.1152	11.7123	12.123	24.569	34.1704
ENSG00000197713	34.0888	42.6349	32.7736	35.6608	28.7059	32.0087	21.2017	24.208	18.973	21.5724
ENSG00000197714	22.7248	17.4379	21.0366	19.3306	24.8224	34.4429	22.1964	19.0607	40.3044	38.6524
ENSG00000197721	4.96691	3.40979	2.31114	2.07048	0.656286	1.10223	0.0934296	0.0826068	0.982418	0.971438
ENSG00000197724	4.16971	3.92009	5.71789	5.79155	7.14426	6.97009	9.63744	10.3994	17.335	17.1863
ENSG00000197728	326.611	422.258	171.632	161.193	140.483	113.898	202.136	199.475	133.385	98.5549
ENSG00000197734	0.114411	0.05642	0	2.59934e-138	0.0566116	0.0825441	0.175547	0	0.145142	0.198575
ENSG00000197745	0	0	0	0	0	0	0	0	0	0
ENSG00000197746	229.37	203.015	256.673	278.279	284.003	270.896	419.951	342.969	239.829	208.95
ENSG00000197747	88.2272	70.2546	81.6271	55.0082	63.8588	39.5088	89.7253	51.0599	26.0749	37.7307
ENSG00000197748	0.201392	0.188531	1.58902	2.27666	1.60238	1.79493	0.524905	0.548764	0.184833	0.605037
ENSG00000197753	0.0153367	0	0	0	0	0	0	0	0	0
ENSG00000197756	3044.07	3048.56	3633.72	3653.23	3788.68	3757.28	2023.18	2342.7	3308.58	2021.05
ENSG00000197757	0	0	0	0.0133257	0	0	0	0	0.132058	0.108209
ENSG00000197763	2.79384	2.27561	3.19526	2.79884	4.86175	4.15642	5.11809	5.53557	5.01155	5.39344
ENSG00000197766	1.28191	0.579152	1.00535	0.824099	2.25533	1.52917	1.13926	1.24108	0.34264	0.870437
ENSG00000197768	0	0.0745659	1.12499	0.970558	0.198086	0.0329974	0.0426515	0	0	0
ENSG00000197769	0.0302932	0.250394	0.116125	0.0609887	0.157054	0.0285304	0.109824	0.293481	0.631076	0.524375
ENSG00000197771	44.4976	56.8304	44.995	48.2464	43.5552	43.9953	27.8861	29.8761	34.7776	28.8012
ENSG00000197774	4.51835	6.22988	3.99354	5.3421	5.10476	5.00311	5.8721	5.39012	6.82031	9.54081
ENSG00000197776	0.0957301	0.0213712	0.120407	0.319174	0.75527	0.500795	1.47515	1.56067	1.36049	1.9647
ENSG00000197779	3.37039	2.97508	1.77913	1.35079	2.65528	3.4129	4.13227	4.22039	3.39277	5.13071
ENSG00000197780	22.6536	26.3792	16.8842	14.5138	14.4563	18.0937	16.3359	17.5359	12.828	16.0472
ENSG00000197782	7.59034	7.62471	10.219	9.28461	11.7254	12.0804	10.8204	11.0635	8.76434	8.13757
ENSG00000197785	24.8578	34.9595	15.162	16.2805	15.0865	15.5749	22.7572	27.0832	18.4613	12.9935
ENSG00000197786	0	0.0509506	0	0	0	0	0	0	0	0
ENSG00000197790	0	0	0	0	0	0	0	0	0	0
ENSG00000197798	17.7151	24.1743	15.112	9.68839	15.9038	14.5655	19.0965	16.6551	10.1913	9.44542
ENSG00000197808	3.52178	5.08302	5.13934	6.50827	5.92292	5.91777	5.45883	4.20443	5.41898	5.48325
ENSG00000197816	2.59152	1.46189	2.59871	2.16912	4.36024	5.80749	1.48038	1.50031	4.23065	5.78236
ENSG00000197818	1.98165	3.12081	3.43131	3.2166	3.84121	3.08164	4.19506	5.66442	3.8001	5.03412
ENSG00000197822	29.4221	30.3698	22.1116	19.2913	18.4884	19.6183	8.81409	4.64279	2.17284	2.27515
ENSG00000197826	0	0	0	0	0.153438	0	0.0986141	0	2.24708	1.12067
ENSG00000197837	383.891	389.184	205.176	132.59	126.005	95.2541	94.7884	100.039	69.4045	75.2324
ENSG00000197838	0.125389	0.218565	0.0678814	0	0.0135094	0.0517592	0	0	0.0205111	0
ENSG00000197841	5.36157	6.5614	5.0858	6.13405	8.6312	7.61223	15.035	13.6653	13.9957	11.7388
ENSG00000197849	0	0	0	0	0	0	0	0	0	0
ENSG00000197852	3.80118	3.26282	1.33892	1.11142	3.31096	3.15709	9.61639	9.41265	13.8441	8.32562
ENSG00000197857	3.01748	2.90964	3.65052	3.79916	5.8517	5.18468	8.33839	9.53278	8.0004	7.35523
ENSG00000197858	36.096	36.4565	39.1401	35.0932	49.1744	45.6103	45.4559	46.2595	47.6709	49.4551
ENSG00000197859	0.923948	1.00228	2.81585	3.80302	0.541519	0.417109	8.4608	6.2314	5.08018	4.73722
ENSG00000197860	6.74058	7.53381	6.89512	5.50876	4.57028	5.44498	4.94853	5.41287	3.61795	3.04728
ENSG00000197863	4.53225	4.21583	3.70341	3.14633	4.19644	4.54842	7.91532	8.89679	5.3751	4.23968
ENSG00000197870	0.222659	0.274216	0.409454	0.459305	0.361815	0.383781	0.0754673	0.0980618	0	0.0283974
ENSG00000197872	2.70839	2.99197	1.05226	1.28361	2.02753	2.02371	0.905891	0.449313	2.02005	2.55883
ENSG00000197879	15.6586	16.5387	20.9205	19.3371	14.6453	16.0733	27.6603	33.0103	72.1852	68.8047
ENSG00000197880	0.0377595	0	0.0246833	0.156991	0	0	0	0	0	0.0456965
ENSG00000197885	5.76177	5.45046	6.11093	5.23145	6.99613	6.60758	13.1439	14.0485	8.05635	6.07799
ENSG00000197887	0	0	0	0	0	0	0	0	0	0
ENSG00000197888	0	0	0.0234869	0.0182556	0.0134452	0	0	0	0	0
ENSG00000197889	0.0875674	0.144661	0.365214	0.429954	0.400618	0.225254	0.457617	0.373957	0.131866	0.218839
ENSG00000197891	0	0	0	0	0	0	0	0	0	0
ENSG00000197892	5.03394	4.37021	4.0515	3.11374	5.64763	5.72085	5.42837	5.36602	10.5741	7.53669
ENSG00000197893	0	0	0.00553085	0	0	0	0.0110535	0.00964308	9.56132	2.98791
ENSG00000197894	199.903	232.78	205.022	218.304	135.959	128.109	125.935	138.408	100.616	70.7271
ENSG00000197901	0	0	0	0	0	0	0	0	0	0
ENSG00000197903	549.35	467.631	575.742	350.536	677.024	600.089	142.277	102.371	207.972	221.199
ENSG00000197905	41.5153	57.0217	18.1315	14.3802	15.4357	12.9089	10.766	13.4141	20.9976	14.3324
ENSG00000197912	43.0543	41.4913	36.7037	35.3531	42.1457	46.6799	36.9086	36.5866	45.5203	48.4168
ENSG00000197915	0	0	0	0	0	0	0	0	0	0
ENSG00000197919	0	0	0	0	0	0	0	0	0	0
ENSG00000197921	0	0.0319697	0	0.0363154	0	0.0689106	0	0.0791653	1.52798	1.46312
ENSG00000197928	33.3153	32.0673	41.8136	44.9553	37.621	40.0887	25.9742	30.2495	24.9948	24.302
ENSG00000197930	48.7507	25.0213	60.208	74.6324	28.1185	33.8475	18.3753	29.6578	16.8487	18.2946
ENSG00000197933	2.28809	2.1506	3.66834	4.64828	5.49348	5.04859	4.94578	5.05964	3.74302	3.72405
ENSG00000197935	1.21804	1.6445	2.05561	1.53335	2.45693	2.34135	2.16773	2.76152	0.896236	1.01337
ENSG00000197937	6.68978	8.47474	6.95659	5.72084	8.72922	9.76234	4.41296	4.03936	5.3613	6.58546
ENSG00000197938	0	0	0	0	0	0	0	0	0	0
ENSG00000197943	3.66667	2.207	4.72419	6.64528	4.18043	4.88621	8.28917	7.10071	6.76256	7.64313
ENSG00000197948	15.941	12.7125	11.9545	13.5149	7.91681	8.78406	2.51129	4.06012	2.53148	6.92752
ENSG00000197951	5.03499	5.7268	4.01758	4.63775	5.85239	6.26332	6.21911	5.76732	6.34863	6.0773
ENSG00000197953	0	0	0	0	0	0	0	0	0	0
ENSG00000197956	19.853	23.6976	19.3348	16.963	23.039	17.4005	39.3998	38.6244	96.5281	85.589
ENSG00000197958	1484.68	1191.7	1701.9	1607.96	1163.52	1164.57	457.938	592.129	897.067	737.415
ENSG00000197959	0.52883	0.980852	0.1693	0.206135	0.355099	0.218527	0.252342	0.07378	2.05165	2.11298
ENSG00000197961	140.218	137.192	61.5881	66.2942	55.3579	64.5789	22.4773	26.6932	21.3538	20.6331
ENSG00000197965	53.2899	66.0569	74.4619	71.8839	85.3589	77.3346	60.7848	51.8084	34.9419	54.2231
ENSG00000197969	15.5134	11.6664	12.0098	8.26724	10.9122	14.163	13.1087	10.9424	19.5348	21.6254
ENSG00000197971	8.62864	8.3155	2.43432	1.54499	1.52534	1.54926	1.29658	0.0326192	3.22412	5.87441
ENSG00000197976	22.0391	22.924	21.8331	26.8921	19.1687	19.8936	14.9528	16.3433	14.6291	15.9943
ENSG00000197977	0.0628663	0.118561	0.305338	0.145254	0.452872	0.670469	0.31428	0.0222134	2.3512	2.50313
ENSG00000197978	2.67083	1.78836	2.70924	2.94349	2.02519	2.88493	1.22906	1.85484	1.67392	2.16186
ENSG00000197980	0	0	0.41901	0.941189	0.587146	0.494516	0.295482	1.24183	0.511234	0.867567
ENSG00000197982	23.7921	29.492	19.5578	18.5322	24.6253	23.4638	56.8576	61.872	39.6092	37.6925
ENSG00000197991	6.60974e-07	6.70946e-07	9.12213e-07	7.60541e-07	0.0188598	0.0233394	1.06521e-06	8.66861e-07	7.58997e-07	5.69015e-07
ENSG00000197992	0	0	0	0	0	0	0	0	0	0.261084
ENSG00000197993	1.06321	2.32581	3.52869	4.53543	19.0711	15.0535	3.15717	2.69822	1.47087	5.00563
ENSG00000198000	12.5725	12.6538	9.97402	13.4716	10.8649	13.4788	10.168	7.15089	10.2469	12.4024
ENSG00000198001	1.5533	1.30271	1.90653	1.99799	2.18973	2.3015	2.26074	2.51264	5.82282	6.80127
ENSG00000198003	1.90662	1.10212	2.86249	3.44763	0.714817	0.425443	0.293965	0.744765	0.0828687	0.211496
ENSG00000198010	1.05367	0.80017	1.22888	0.982016	0.313598	0.0975174	0.0629357	0.0271594	0.0598743	0.368211
ENSG00000198015	91.1299	91.8628	64.799	64.884	51.12	55.4233	40.233	42.5625	38.4495	32.2429
ENSG00000198018	5.81014	7.58013	6.86039	5.71541	8.09058	8.51375	8.32372	5.74433	4.84696	6.56722
ENSG00000198019	0	0	0	0	0	0	0	0	0.154087	0.218574
ENSG00000198021	0	0	0	0	0	0	0	0	0	0
ENSG00000198026	5.69119	6.33203	4.36463	5.4818	5.7978	6.50962	5.9629	5.91594	6.44848	8.09711
ENSG00000198028	2.15277	2.556	1.55021	2.08618	0.814366	1.12212	0.119609	0.063429	0.0259079	0.231694
ENSG00000198033	0	0	0	0	0	0	0	0	0	0
ENSG00000198034	657.001	595.513	729.984	696.201	782.613	763.552	337.448	359.966	825.694	597.007
ENSG00000198039	16.5519	16.0989	14.0407	14.9274	9.48671	10.1147	2.75253	2.74824	3.97545	5.24467
ENSG00000198040	29.4381	27.321	25.0188	27.7859	24.6496	32.2006	15.9853	16.8916	21.4769	27.1742
ENSG00000198042	28.829	32.6612	19.1054	18.0483	12.1597	15.6178	10.295	12.5857	9.93711	10.8848
ENSG00000198046	6.76641	4.0956	3.49747	4.21887	3.84232	3.99073	4.73051	4.70557	6.16326	5.78993
ENSG00000198049	0.0638333	0.0585532	0	0	0.0508258	0.0153527	0.0574556	0.0173085	0.127681	0.10555
ENSG00000198053	1.13889	1.30571	1.50665	1.38971	2.57974	2.39892	17.1168	14.6603	28.6811	19.1857
ENSG00000198054	0	0	0	0.218255	0	0	0	0	0	0
ENSG00000198055	26.7625	29.967	13.6915	13.3662	20.8923	18.0135	12.6801	15.1865	13.1604	13.432
ENSG00000198056	32.2095	40.3356	25.1258	25.6691	29.4139	28.8882	4.33246	4.676	11.5397	12.1365
ENSG00000198060	12.381	9.28772	12.1889	13.8798	13.974	12.6582	17.1383	18.2739	14.2451	15.6209
ENSG00000198062	0	0	0	0	0	0	0	0	0	0
ENSG00000198064	0.101694	0.169052	0	0	0.0963608	0.0692347	0.0631071	0.217902	0.263016	0.101011
ENSG00000198074	0.161343	0.0591653	0.0415554	0.103895	0.193913	0.122273	0.0833008	0	0	0.0737675
ENSG00000198075	0.953406	0.763199	0.987677	0.641574	1.68231	1.37214	4.57547	3.84807	8.08281	6.57771
ENSG00000198077	0	0.0134905	0	0	0.0107739	0.0411468	0	0.0157589	0	0.0171814
ENSG00000198081	11.7074	9.87106	10.748	9.18146	9.19621	8.65291	8.2734	9.5604	8.66084	9.76171
ENSG00000198083	0	0	0	0	0	0	0	0	0	0
ENSG00000198087	41.818	41.4514	25.8836	24.4852	20.2521	21.3087	14.1918	14.1553	10.0237	13.5355
ENSG00000198088	3.85746	3.89608	3.36813	2.16068	13.3676	14.4393	3.89375	5.70368	7.2475	4.7767
ENSG00000198089	10.9523	7.6827	10.6837	11.2706	10.5989	13.0858	3.1982	3.42061	8.70535	13.6434
ENSG00000198090	0	0	0	0	0	0	0	0	0	0
ENSG00000198092	0	0.0293322	0	0	0	0	0.0198256	0.0164907	0	0
ENSG00000198093	53.9716	57.6138	81.9067	69.2375	49.5987	52.8087	11.1173	12.9566	10.244	9.22116
ENSG00000198099	0.0254476	0.0544517	0	0	0	0	0.0801015	0	0.0743849	0
ENSG00000198104	0	0	0	0	0	0	0	0	0	0
ENSG00000198105	4.24598	4.27726	5.51722	6.05087	6.86695	7.31044	6.66184	8.558	11.1734	10.6766
ENSG00000198108	1.71435	1.96552	1.34304	0.462952	1.12914	0.785889	2.00674	1.50336	5.84383	6.08199
ENSG00000198113	11.6634	11.3834	19.0652	18.4759	10.0382	9.12305	19.1784	17.1756	12.127	8.71269
ENSG00000198121	1.67096	1.5839	2.59924	3.52361	3.51565	5.24833	1.91985	0.460488	14.2049	18.8896
ENSG00000198125	0.140538	0.156346	0.127523	0.647887	2.65072	2.38144	31.8573	35.5117	317.321	146.287
ENSG00000198128	0	0	0	0.0997594	0.0375405	0	0	0	0	0
ENSG00000198129	0	0	0	0	0	0	0	0	0	0
ENSG00000198130	16.0567	21.0754	13.4493	12.2469	17.4177	19.1038	22.4824	20.5702	20.6921	28.7373
ENSG00000198131	33.1704	34.2832	25.6302	24.9417	32.2621	34.6355	23.7456	26.6004	21.5391	22.0167
ENSG00000198133	0.496095	0.432479	0.117739	0.10599	0.148882	0.131038	0.328092	0.170102	0.1051	0.534402
ENSG00000198142	11.7691	13.3531	8.52965	8.31071	6.77467	9.25224	4.22331	2.83867	4.05361	5.15842
ENSG00000198146	85.6601	63.1039	47.5142	40.7047	26.9107	31.7258	29.4229	34.5383	21.5679	21.0979
ENSG00000198156	0.146944	0.0928898	0.124009	0.0999154	0.197315	0.227562	0.367872	0.248259	0.110107	0.155004
ENSG00000198157	5.94985	4.28248	1.75945	2.25655	2.59323	2.80963	2.43861	1.4441	1.11302	1.61951
ENSG00000198160	20.8192	20.0716	17.2918	17.5753	18.6946	18.8006	16.3408	16.638	14.9299	14.6682
ENSG00000198162	10.6215	9.42934	12.688	10.6145	26.9644	30.3595	36.6254	25.092	23.1232	19.6984
ENSG00000198168	4.28586	5.61172	1.67208	0.91259	5.46772	8.54293	4.66469	6.21407	8.62358	7.21782
ENSG00000198169	7.32867	5.14829	9.77375	11.4696	10.636	11.27	8.29015	10.2801	10.5536	13.2043
ENSG00000198171	23.0803	25.2285	21.9573	26.335	20.5432	24.5627	23.4371	21.3097	15.6848	12.4258
ENSG00000198173	0	0.00860779	0	0	0.00683795	0	0	0	0	0
ENSG00000198176	35.6465	54.2437	29.9524	21.0734	39.2682	39.3	34.2305	29.2455	46.1157	44.2712
ENSG00000198178	0.0875407	0.0725403	0	0	0	0	0.0873974	0	0	0
ENSG00000198182	8.43867	6.774	6.58148	7.94345	12.6188	13.0255	6.15488	7.32364	5.67458	6.60385
ENSG00000198183	0	0	0	0.0383829	0.189778	0.265763	0	0	0	0
ENSG00000198185	7.01476	6.48884	8.73338	9.32576	9.36443	10.3912	4.7498	5.06212	3.37205	6.17722
ENSG00000198189	12.4401	9.83488	32.3627	43.0927	25.9336	23.6868	11.1281	8.55191	11.5168	10.8206
ENSG00000198198	2.86876	3.04917	4.91349	4.80502	6.25679	6.94848	5.87392	4.92897	13.9326	15.5082
ENSG00000198203	0.959248	1.15748	1.11122	1.43429	1.51039	1.45935	0.484523	0.417533	0.0610532	0.390486
ENSG00000198205	0.876789	0.601791	1.18254	1.30167	1.42136	1.3079	1.52402	1.85148	2.26853	2.47466
ENSG00000198208	2.348	5.9198	1.37055	0.966817	0.37494	0.490385	5.36931	8.9378	2.12916	2.51268
ENSG00000198211	0.00133972	8.11097e-08	0.765539	0.455817	2.90785e-39	0.00452162	2.29458e-05	0.290172	0.000133205	0.000465948
ENSG00000198216	0.225646	0.185528	0.117289	0.0844799	0.0642819	0.125254	0.237129	0.251296	0.0305878	0.229841
ENSG00000198218	37.7627	44.6896	43.0915	39.2687	43.2945	43.2971	41.3203	39.919	32.7412	32.0675
ENSG00000198223	1.11552	1.08937	0.387628	0.561961	1.00922	0.826023	1.70921	1.53884	1.53004	1.15144
ENSG00000198225	2.21144	1.46471	1.7413	1.07269	1.23508	1.30599	1.98017	2.03191	1.55801	0.72756
ENSG00000198231	41.8474	48.3755	47.4837	50.8006	47.5139	54.0267	40.0653	41.217	45.245	47.2424
ENSG00000198242	820.671	811.119	895.983	899.096	853.54	822.876	383.03	388.114	764.333	518.079
ENSG00000198246	3.57063	4.59151	3.28603	3.54758	4.07093	3.54935	1.9977	1.61528	1.52878	1.92832
ENSG00000198252	14.7566	15.2951	20.6697	20.6596	15.9204	19.2111	10.2499	10.9885	10.5554	10.8382
ENSG00000198258	302.409	290.135	257.334	240.36	244.499	208.622	362.638	356.215	256.97	173.271
ENSG00000198265	25.9935	13.7893	21.2289	18.6	18.0206	21.3308	24.1826	22.6378	27.0518	29.5419
ENSG00000198270	7.79837	7.86387	10.2346	12.4028	11.06	9.6283	14.6588	15.2403	19.8956	12.0765
ENSG00000198271	0	0	0	0	0	0	0	0	0	0
ENSG00000198276	19.9098	19.3052	14.0082	15.3877	10.153	10.9657	15.0431	17.6663	28.1209	33.5034
ENSG00000198283	0	0	0	0	0.0357092	0	0	0	0	0
ENSG00000198286	10.4697	9.63309	6.86558	6.79177	0.97101	0.827468	0.874655	0.105595	0.0819612	0.55673
ENSG00000198298	4.66764	5.72233	2.55389	3.08929	2.55048	3.61798	1.23543	1.66501	1.55261	1.74121
ENSG00000198300	0	0	0	0	0	0.297338	0	0	36.2377	37.1834
ENSG00000198301	26.8695	31.5293	20.2872	19.6303	18.7742	21.5702	19.6676	21.1619	13.657	13.0819
ENSG00000198315	7.77372	6.3403	7.95965	8.03459	10.8886	13.5479	11.3829	10.8724	15.607	14.5972
ENSG00000198324	8.52418	11.2721	10.5454	12.4639	12.6851	10.9744	9.37688	11.1653	10.054	8.36217
ENSG00000198326	0	0	0	0	0	0	0	0	0	0
ENSG00000198331	4.46641	6.94053	2.25211	3.00509	2.37603	2.73542	4.28251	4.16204	9.05832	7.27529
ENSG00000198336	0.448317	0.340986	0.14051	0.188253	204.737	165.204	3144.13	4515.14	2553.61	1203.95
ENSG00000198342	1.90762	2.02345	2.0412	1.69673	2.9663	2.57032	2.37524	3.35583	2.30194	2.36174
ENSG00000198346	13.4121	12.4693	6.22443	6.46985	24.9661	19.4699	8.29089	7.09908	2.65954	1.98882
ENSG00000198353	0	0	0	0	0	0	0	0	0.0878232	1.83315
ENSG00000198354	0.453881	0.342989	0.640633	0.442394	0.973376	1.1286	0.386945	0.533551	0.603145	0.838549
ENSG00000198355	40.5518	39.8252	34.4213	40.3746	27.1102	25.2056	15.7548	16.273	23.583	22.0506
ENSG00000198356	43.8115	49.2109	42.4823	40.188	29.2429	24.9075	35.8284	29.1471	21.9932	18.7254
ENSG00000198363	37.1665	28.537	55.6476	47.7956	35.0553	36.0158	110.597	112.335	94.939	71.309
ENSG00000198369	7.92454	5.47174	16.7443	14.8395	9.86799	11.443	18.6998	8.66879	11.2945	13.4249
ENSG00000198373	13.8139	14.8776	17.2711	16.555	13.9891	13.3172	15.3892	11.9965	15.3044	26.6779
ENSG00000198380	35.1835	33.7658	40.8868	43.9315	35.5485	40.6932	20.9781	19.7682	21.3374	22.679
ENSG00000198382	8.65239	6.85746	6.6443	5.63867	6.45727	7.7212	10.0131	10.7654	9.18619	14.2799
ENSG00000198390	0	0	0	0	0	0	0	0	0	0
ENSG00000198393	7.52529	7.65915	8.29119	8.52021	8.29499	10.1199	4.33514	4.13947	8.04761	8.1374
ENSG00000198398	0	0	0	0	0	0	0	0	0	0
ENSG00000198399	7.03153	5.71114	7.28074	6.89193	6.52395	5.8211	16.1233	19.7087	37.541	22.8877
ENSG00000198400	0.0406442	0.0356728	0.0680405	0.0714759	13.8113	6.97625	1.01691	1.22433	0.345086	0.453444
ENSG00000198408	71.7963	59.7155	57.0935	51.9614	67.4446	75.2128	61.6985	68.189	63.6576	71.9664
ENSG00000198417	25.4937	14.1908	0.914823	0.305129	1.148	0.502174	0.586131	0.323059	0.927341	3.11728
ENSG00000198420	27.1381	15.5168	36.5984	32.0381	42.7392	39.6551	53.7501	58.8254	43.94	41.4761
ENSG00000198429	13.1821	12.1795	5.9483	6.20103	12.7416	12.8177	15.42	10.3277	14.4058	11.3156
ENSG00000198431	82.9686	105.994	26.6429	23.5452	52.0916	58.9701	52.9342	56.9737	33.1176	28.9219
ENSG00000198435	22.6426	21.6745	6.64817	4.37091	13.9587	11.9651	2.14616	1.76517	6.70234	7.44177
ENSG00000198440	1.53187	1.71888	2.5181	3.80887	2.90076	3.41804	3.74836	3.39247	5.23529	6.66047
ENSG00000198443	0	0	0.0392747	0	0	0	0	0	0	0
ENSG00000198445	0	0	0	0	0	0	0	0	0	0
ENSG00000198453	4.99876	5.32431	6.66459	6.57126	7.17753	7.68682	9.41136	9.15453	9.5623	9.59511
ENSG00000198455	3.69046	3.92675	3.92324	4.19133	4.58595	4.45983	5.18848	6.18777	5.31244	5.38394
ENSG00000198464	16.6164	20.7282	9.82148	11.3332	12.4087	14.5086	12.8055	15.5609	8.45035	7.16789
ENSG00000198466	9.61169	11.0728	13.9627	15.9899	19.3993	22.1214	13.8674	15.034	18.1307	17.5642
ENSG00000198467	56.1849	68.0615	56.7322	59.8869	96.6005	98.7243	171.068	378.035	209.39	172.394
ENSG00000198471	0	0	0	0	0	0	0	0	0	0
ENSG00000198478	10.394	12.0248	6.7723	7.76644	12.8359	15.1221	26.7953	18.0799	5.08147	5.60042
ENSG00000198482	28.9326	21.2853	31.1296	31.4877	20.3561	23.7943	18.7825	18.6646	18.1413	17.1997
ENSG00000198483	1.23167	1.50219	0.984708	1.04816	0.556693	0.498829	0.132533	0.0834351	0.418898	0.732872
ENSG00000198488	0.0154182	0.0423264	0	0	0	0	0	0	0.0172662	0
ENSG00000198492	76.1182	83.9987	41.918	43.0656	58.7452	56.9929	59.3366	60.9044	33.6016	33.1841
